# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  105       3.842517883931e-10       1.140779677432e-13      -3.555644445606e-12       4.509722434712e-16       8.945455811229e-12       1.263806353635e-12      -6.799070103348e-15 
  106       3.885849334897e-10       1.159420729902e-13      -3.644132808882e-12       4.597508756593e-16       8.722765673105e-12       1.238983696313e-12      -6.734645206342e-15 
  107       3.929417287508e-10       1.177756302662e-13      -3.732307032285e-12       4.686246347042e-16       8.507014642435e-12       1.214877776223e-12      -6.674509500991e-15 
  108       3.973217750121e-10       1.195768514447e-13      -3.820094919250e-12       4.775942163871e-16       8.298140903931e-12       1.191482599870e-12      -6.618127562063e-15 
  109       4.017245509557e-10       1.213439507690e-13      -3.907423521515e-12       4.866603389231e-16       8.096030647637e-12       1.168786372461e-12      -6.564899548672e-15 
  110       4.061494087055e-10       1.230751458448e-13      -3.994219163240e-12       4.958237433097e-16       7.900516396127e-12       1.146771309239e-12      -6.514159479499e-15 
  111       4.105955694237e-10       1.247686586331e-13      -4.080407465124e-12       5.050851936756e-16       7.711375331702e-12       1.125413446821e-12      -6.465173508015e-15 
  112       4.150621189066e-10       1.264227164421e-13      -4.165913368526e-12       5.144454776290e-16       7.528327623581e-12       1.104682454534e-12      -6.417138197707e-15 
  113       4.195480031800e-10       1.280355529206e-13      -4.250661159577e-12       5.239054066063e-16       7.351034755099e-12       1.084541445749e-12      -6.369178797297e-15 
  114       4.240520240959e-10       1.296054090500e-13      -4.334574493308e-12       5.334658162207e-16       7.179097850902e-12       1.064946789219e-12      -6.320347515969e-15 
  115       4.285728349278e-10       1.311305341374e-13      -4.417576417760e-12       5.431275666103e-16       7.012056004142e-12       1.045847920415e-12      -6.269621798589e-15 
  116       4.331091287512e-10       1.326092344311e-13      -4.499590333440e-12       5.528915168507e-16       6.849487336150e-12       1.027198448961e-12      -6.216122153376e-15 
  117       4.376602389831e-10       1.340400235523e-13      -4.580542952458e-12       5.627584439151e-16       6.691329691060e-12       1.008991416332e-12      -6.159799367553e-15 
  118       4.422256039263e-10       1.354214923025e-13      -4.660361746131e-12       5.727291144698e-16       6.537595971815e-12       9.912279905009e-13      -6.100827994206e-15 
  119       4.468045778480e-10       1.367522640747e-13      -4.738974073874e-12       5.828043100471e-16       6.388274140306e-12       9.739064655756e-13      -6.039394489997e-15 
  120       4.513964282807e-10       1.380309962672e-13      -4.816307215591e-12       5.929848271642e-16       6.243326452892e-12       9.570221730149e-13      -5.975697431615e-15 
  121       4.560003333224e-10       1.392563816971e-13      -4.892288404062e-12       6.032714774430e-16       6.102688695936e-12       9.405673928415e-13      -5.909947732217e-15 
  122       4.606153789369e-10       1.404271500142e-13      -4.966844857328e-12       6.136650877289e-16       5.966269421326e-12       9.245312648548e-13      -5.842368857882e-15 
  123       4.652405562545e-10       1.415420691145e-13      -5.039903811088e-12       6.241665002101e-16       5.833949182012e-12       9.088996998448e-13      -5.773197044051e-15 
  124       4.698747588726e-10       1.425999465540e-13      -5.111392551075e-12       6.347765725368e-16       5.705579767526e-12       8.936552908048e-13      -5.702681511982e-15 
  125       4.745167801559e-10       1.435996309624e-13      -5.181238445457e-12       6.454961779407e-16       5.580983439515e-12       8.787772241448e-13      -5.631084685189e-15 
  126       4.791653105367e-10       1.445400134566e-13      -5.249368977216e-12       6.563262053537e-16       5.459952167269e-12       8.642411909050e-13      -5.558682405898e-15 
  127       4.838189348160e-10       1.454200290544e-13      -5.315711776540e-12       6.672675595278e-16       5.342246863248e-12       8.500192979687e-13      -5.485764151487e-15 
  128       4.884761294634e-10       1.462386580884e-13      -5.380194653210e-12       6.783211611537e-16       5.227596618610e-12       8.360799792759e-13      -5.412633250935e-15 
  129       4.931354165658e-10       1.469949680147e-13      -5.442746351876e-12       6.894879196842e-16       5.115756932605e-12       8.223954047981e-13      -5.339563431926e-15 
  130       4.977958505011e-10       1.476882410225e-13      -5.503298842757e-12       7.007686481791e-16       5.006693246747e-12       8.089648149931e-13      -5.266662612899e-15 
  131       5.024565798001e-10       1.483178631600e-13      -5.561785344610e-12       7.121641393004e-16       4.900416193596e-12       7.957935902959e-13      -5.193994508303e-15 
  132       5.071166937213e-10       1.488832868804e-13      -5.618139661560e-12       7.236751916960e-16       4.796924068723e-12       7.828859480277e-13      -5.121620863445e-15 
  133       5.117752206719e-10       1.493840327443e-13      -5.672296220662e-12       7.353026099231e-16       4.696202488375e-12       7.702449072608e-13      -5.049601358453e-15 
  134       5.164311266296e-10       1.498196911227e-13      -5.724190109463e-12       7.470472043726e-16       4.598224047145e-12       7.578722536823e-13      -4.977993512241e-15 
  135       5.210833135640e-10       1.501899238995e-13      -5.773757113563e-12       7.589097911927e-16       4.502947975636e-12       7.457685044592e-13      -4.906852586478e-15 
  136       5.257306178576e-10       1.504944661741e-13      -5.820933754171e-12       7.708911922128e-16       4.410319798130e-12       7.339328731028e-13      -4.836231489550e-15 
  137       5.303718087274e-10       1.507331279647e-13      -5.865657325675e-12       7.829922348676e-16       4.320270990252e-12       7.223632343330e-13      -4.766180680525e-15 
  138       5.350055866464e-10       1.509057959105e-13      -5.907865933195e-12       7.952137521208e-16       4.232718636642e-12       7.110560889430e-13      -4.696748073122e-15 
  139       5.396305817647e-10       1.510124349745e-13      -5.947498530148e-12       8.075565823893e-16       4.147565088616e-12       7.000065286638e-13      -4.627978939671e-15 
  140       5.442453523313e-10       1.510530901465e-13      -5.984494955807e-12       8.200215694666e-16       4.064697621836e-12       6.892082010286e-13      -4.559915815083e-15 
  141       5.488483831149e-10       1.510278881454e-13      -6.018795972863e-12       8.326095624473e-16       3.983988093979e-12       6.786532742373e-13      -4.492598400813e-15 
  142       5.534380838259e-10       1.509370391225e-13      -6.050343304988e-12       8.453214156503e-16       3.905292602398e-12       6.683324020210e-13      -4.426063468824e-15 
  143       5.580127875374e-10       1.507808383637e-13      -6.079079674392e-12       8.581579885435e-16       3.828451141795e-12       6.582346885069e-13      -4.360344765556e-15 
  144       5.625708855040e-10       1.505596796188e-13      -6.104949374429e-12       8.711200953061e-16       3.753321151866e-12       6.483500106266e-13      -4.295463942762e-15 
  145       5.671112499302e-10       1.502740929755e-13      -6.127899971740e-12       8.842083480734e-16       3.679882610479e-12       6.386763175651e-13      -4.231402545079e-15 
  146       5.716328500744e-10       1.499247139734e-13      -6.147880844104e-12       8.974232980219e-16       3.608142698749e-12       6.292129874988e-13      -4.168127065392e-15 
  147       5.761346188066e-10       1.495122740669e-13      -6.164842700732e-12       9.107654839800e-16       3.538102695145e-12       6.199585132752e-13      -4.105597523684e-15 
  148       5.806154518136e-10       1.490376023945e-13      -6.178737622912e-12       9.242354320623e-16       3.469757827925e-12       6.109104808259e-13      -4.043767319428e-15 
  149       5.850742068044e-10       1.485016275488e-13      -6.189519104638e-12       9.378336553046e-16       3.403097127576e-12       6.020655475807e-13      -3.982583083986e-15 
